Auteur	Titre	Date	Genre	Citation	parjure	serment	promesse	engagement	pacte	gage	foi	voeu	parole	traitre	alliance	caution	garantie	contrat	traité	Somme oeuvre
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	L'en préviendrai ma foi non.							1									
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	Il est de bonne foi.							1									
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	Pour signer le contrat, nous reviendrons après,														1		
SEDAINE, Michel-Jean	LES DÉFAUTS SUPPOSÉS	1788	Comédie	Le contrat n'est pas encore signé.														1		
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Annoncent de l'esprit et tiennent leur promesse ;			1													
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	De ces promesses-là je connais la valeur.			1													
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Tu seras accompli, si tu tiens ta promesse.			1													
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Quand l'heure est décisive, il manque à sa promesse !			1													
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Inutile promesse.			1													
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Et puisque vous allez prendre un engagement,				1												
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	À ses engagements le fier honneur préside ;				1												
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Tu ne mets rien du tien dans cet engagement ;				1												
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	A porté vingt billets, gage d'un feu sincère.						1										
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Je suis de bonne foi.							1									
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Sur ma parole, osez.									1							
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Où l'on est dispensé de tenir sa parole.									1							
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	De Paris qui le court, a manqué de parole ;									1							
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Plus de neuf cents louis joués sur sa parole :									1							
BOISSY, Louis de	LES DEHORS TROMPEURS	1740	Comédie	Mon sort dépend d'un mot, d'une simple parole,									1							
CARMONTELLE, Louis de	LES DÉSESPÉRÉS DE L'OPÉRA	1768	Proverbe	Ma foi, Monsieur Sanglier, cela va mal pour nous ; il y a à Paris comme cela mille gens qui profitent de tout et qui ne se soucient de rien.							1									
CARMONTELLE, Louis de	LES DÉSESPÉRÉS DE L'OPÉRA	1768	Proverbe	Ma foi on me l'a dit.							1									
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Mais parlons de quelque chose qui m'intéresse davantage : vous savez bien la promesse que vous m'avez faite tantôt.			1													
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Non, ma foi ; regarde toi-même.							1									
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Il a ma foi, raison.							1									
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Et vous, Scapin, gardez ce billet ; j'ai promis ma main à celui qui en serait possesseur, je tiendrai ma parole, vous pouvez y compter.									1							
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Oui, je vous tiendrai parole ; mais je suis bien aise de m'expliquer auparavant avec vous.									1							
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Non, traître, je te connais.										1						
FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS	1779	Comédie	Traître, scélérat, tu m'as trompée ; mais tu ne m'abuseras plus et ma vengeance ne s'en tiendra pas là.										1						
CARMONTELLE, Louis de	LES DEUX CHAPEAUX	1822	Proverbe	Elle ne vit que de tracasseries : elle avait voulu m'y associer ; mais je l'ai traitée avec un si grand mépris, que je ne suis pas surpris de ce qui nous arrive.															1	
MADAME CAMPAN	LES DEUX ÉDUCATIONS	1832	Proverbe	Donne-moi le carton, il faut tenir sa parole : j'ai dit qu'avant midi Madame Molinville aurait son petit bonnet.									1							
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	De ne pas endurer qu'il devienne parjure,	1															
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Mais un serment horrible à mon bonheur s'oppose :		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	De mon frère un serment solennel		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	De ce frère un serment vous engage...		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Le serment qu'il a fait de jamais...		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Et de frère semblable, et d'horrible serment :		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	À mon cruel serment tous mes sens occupés...		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Téméraire serment sors de cette mémoire,		1														
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Je ne sais par ma foi ce qu'il faut que je pense ;							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Ah Nicandre, ma foi tu seras Nicandré !							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Non ma foi.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Monsieur ! Je crois ma foi que le Diable l'enlève,							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Ma foi grosse ou menue il n'y va rien du mien.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Je m'en suis, par ma foi, revenu de moi-même.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Qu'elle étouffe. Ma foi je vous sais mauvais gré							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	C'est ma foi plutôt fait de ne dire qu'Adieu188.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Ma foi, l'on me l'a déjà dit.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Ne veut-il pas me rendre une foi qui m'est due ?							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	La Dame a ma foi du dessous.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	M'en répond corps pour corps, et m'en jure sa foi.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Ma foi !							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Mais ma fille a sa foi.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Dites-moi qui des deux m'a fait don de sa foi.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Que Nicandre la Sponde, et foi de Philosophe,							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Ma foi, si tu me veux, je te veux bien aussi.							1									
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	De vous poussez à bout le perfide a fait voeu.								1								
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Mon Ismène, bons Dieux ! Ô parole cruelle !									1							
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Sans perdre une parole									1							
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Et sur votre parole il aura l'assurance...									1							
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Il l'adore, le traître.										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	On nous veut épouser, et le traître diffère,										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Il me quitte, le traître, et j'en sens mille peines,										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	C'est lui-même, le traître. À quoi rêve Nicandre ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Vois Ismène, vois traître, et que l'oeil te dessille.										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Tu ne me connais pas ? Toi perfide ? Toi traître ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Dis moi, traître, es-tu saoul ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Le bon traître !										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Qui je suis, double traître ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Madame, admirez l'autre traître,										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Vous forcerez le traître à m'en faire raison.										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Le déloyal, le traître !										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Le voyez-vous le malicieux traître ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Et Nicandre... Le traître où s'est-il retiré ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Mais au traître Robin daignez joindre Nicandre.										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Traître... Enfin dites-moi donc...										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	L'insolence d'un traître ira donc jusqu'au point...										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Tu mens traître, j'en ai, mais si tu n'appréhendes...										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Impertinent... De grâce, excusez si ce traître...										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Moi traître, et ton âme l'oublie.										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Et du traître Nicandre apprends-moi le dessein.										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Tu ne le peux ? Le traître a donc bien du mépris										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Tais-toi, traître, ou...										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Quoi le traître...										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Qu'il est traître ! Et qu'il a de malice !										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Traître. Tu sais Jacinte où mon père m'attend ?										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Tu cherches, traître, une ruse inutile ;										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Nenni, c'est une autre. Ah le traître !										1						
BOURSAULT, Edme	LES DEUX FRÈRES GÉMEAUX	1665	Comédie	Non traître ! Oses-tu...										1						
MOISSY, Alexandre-Guillaume de	LES DEUX MÉDECINES	1769	Proverbe	Et vous, Mademoiselle, je vous donnerai aussi l'éventail, quoique, selon l'histoire, vous ne la méritiez guère ; mais la promesse que vous venez de me faire que cela ne vous arrivera plus, me radoucit.			1													
MOISSY, Alexandre-Guillaume de	LES DEUX MÉDECINES	1769	Proverbe	Voilà, je gage, comme ma soeur va faire, car elle disait hier au soir qu'elle ne pourrait jamais la prendre ; elle pleurait d'avance ; mon Dieu !						1										
GARNIER, Thomas	LES DEUX PÂTÉS	1785	Proverbe	Oh, ma foi, j'ai bien d'autres choses en tête ; il y a plus de six mois que je n'ai reçu d'argent là dedans.							1									
GARNIER, Thomas	LES DEUX PÂTÉS	1785	Proverbe	Ce m'est bien de l'honneur, Monsieur_le_Marquis, mais, ma foi, vous serez maigre chère.							1									
GARNIER, Thomas	LES DEUX PÂTÉS	1785	Proverbe	Ma foi, monsieur, c'est que j'avais à faire.							1									
GARNIER, Thomas	LES DEUX PÂTÉS	1785	Proverbe	Ma foi, mon ami, vous ne savez être dupe de personne, pas même de Monsieur Brusquet, cela est fort, au moins ; et je connais peu de personnes qui puissent se flatter d'en dire autant.							1									
GARNIER, Thomas	LES DEUX PÂTÉS	1785	Proverbe	Convenez de bonne foi, mon ami, que vous trouvez aujourd'hui aussi fort que vous, voilà un jeune homme que vous avez fort bien élevé, et qui sera digne un jour de marcher sur vos traces ; ceci confirme le proverbe.							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Au point de la trahir, pèse, pèse parjure,	1															
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Tiens ta foi parjurée, ou le sang du parjure,	1															
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Et n'allez pas, souillé du titre de parjure,	1															
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Son honneur conservé dégage ma promesse,			1													
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Mais que ses voeux sont faux, et ses promesses vaines.			1													
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Et j'en eus de sa main la promesse signée :			1													
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Par ma mort envers vous dégage ma promesse,			1													
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Sa force passera la promesse de l'âge,			1													
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	J'ai juré, j'ai promis, mais, serments, ni promesses,			1													
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Son honneur conservé dégage ma promesse,						1										
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Dont si facilement un esprit se dégage,						1										
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Par ma mort envers vous dégage ma promesse,						1										
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Et lui voyant porter des gages de ma foi,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Pour me promettre tout, l'assure de ma foi.							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Il a seul mérité de posséder ma foi,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Écoutez, mais songez à me garder la foi,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Sous la foi que j'en eus, que malgré nos jaloux ,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Tiens ta foi parjurée, ou le sang du parjure,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Un de ces deux passants fait foi de ce discours,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Du sort qui veut ailleurs engager votre foi,							1									
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Quelque parole enfin trahira sa pensée.									1							
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Que sur votre parole, étant ce que je suis.									1							
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Cette divinité , qui n'a que la parole,									1							
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Mon mal ne m'ôte encor le sens, ni la parole,									1							
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Vous restez sans parole, et ne répondez rien ?									1							
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Un traître comme moi, brûle de tout savoir,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Antoine, (ô nom fatal, c'est celui de ce traître)										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Ce traître, et mon espoir aussi traître que lui,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	À dessein de trouver ce traître, ou le trépas.										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Traître, enfin purge-toi de cette trahison,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	D'un traître, qui volant, ne m'échapperait pas,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Et si nous faisons tant, que d'atteindre ce traître,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Mais le traître s'accorde avec votre pensée,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Car ce traître faillit au moment assigné,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Ma servante, commise à s'enquérir du traître,										1						
ROTROU, Jean	LES DEUX PUCELLES	1639	Tragi-comédie	Et moi, puisque j'ai part en si belle alliance,											1					
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	Ces rites sont d'aimer ; quel besoin d'un serment		1														
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	Ce serment dans mon coeur constant, inaltérable,		1														
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	C'est bien prendre son temps, ma foi !							1									
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	J'avais fait peu de cas d'une telle parole ;									1							
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	J'avais fait peu de cas d'une telle parole ;									1							
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	Tu mourras de ma main ; je vais t'assommer, traître !										1						
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	Sachez que le traître Grégoire										1						
VOLTAIRE	LES DEUX TONNEAUX	1734	Opéra comique	Temple affreux ! coupe horrible ! Ah ! Grégoire ! ah ! le traître !										1						
BLANC, Marc Antoine	LES DRUIDES	1783	Tragédie	Il est donc vrai ! Parjure !	1															
BLANC, Marc Antoine	LES DRUIDES	1783	Tragédie	Ciel ! que vois-je ?... indigné de mon lâche parjure,	1															
BLANC, Marc Antoine	LES DRUIDES	1783	Tragédie	Il s'étonne, il balance entre un parjure et moi.	1															
BLANC, Marc Antoine	LES DRUIDES	1783	Tragédie	Parjure !	1															
BLANC, Marc Antoine	LES DRUIDES	1783	Tragédie	Le serment de ton coeur ; tout autre est un parjure.	1															
BLANC, Marc Antoine	LES DRUIDES	1783	Tragédie	À vos affreux parjure un vil peuple se livre.	1															
